1881.755,-0.482
1881.758,-0.520
1881.760,-0.762
1881.763,-0.616
1881.766,-0.504
1881.768,-0.435
1881.771,-0.552
1881.774,-0.605
1881.777,-0.679
1881.779,-0.647
1881.782,-0.683
1881.785,-0.596
1881.788,-0.520
1881.790,-0.418
1881.793,-0.481
1881.796,-0.612
1881.799,-0.753
1881.801,-0.582
1881.804,-0.634
1881.807,-0.503
1881.810,-0.438
1881.812,-0.367
1881.815,-0.265
1881.818,-0.464
1881.821,-0.327
1881.823,-0.381
1881.826,-0.338
1881.829,-0.476
1881.832,-0.457
1881.834,-0.684
1881.837,-0.776
1881.840,-0.757
1881.842,-0.673
1881.845,-0.672
1881.848,-0.655
1881.851,-0.504
1881.853,-0.469
1881.856,-0.776
1881.859,-0.751
1881.862,-0.570
1881.864,-0.614
1881.867,-0.833
1881.870,-0.953
1881.873,-0.978
1881.875,-1.029
1881.878,-1.006
1881.881,-1.143
1881.884,-1.310
1881.886,-1.377
1881.889,-1.261
1881.892,-1.206
1881.895,-1.132
1881.897,-0.972
1881.900,-0.870
1881.903,-0.603
1881.906,-0.502
1881.908,-0.543
1881.911,-0.326
1881.914,-0.467
1881.916,-0.560
1881.919,-0.517
1881.922,-0.448
1881.925,-0.625
1881.927,-0.379
1881.930,-0.235
1881.933,-0.349
1881.936,-0.646
1881.938,-0.779
1881.941,-0.876
1881.944,-0.945
1881.947,-0.799
1881.949,-0.718
1881.952,-0.714
1881.955,-0.766
1881.958,-0.612
1881.960,-0.379
1881.963,-0.174
1881.966,-0.143
1881.969,-0.142
1881.971,-0.261
1881.974,-0.386
1881.977,-0.203
1881.979,-0.151
1881.982,-0.182
1881.985,-0.061
1881.988,0.154
1881.990,0.416
1881.993,0.232
1881.996,-0.015
1881.999,0.013
1882.001,0.020
1882.004,-0.043
1882.007,0.124
1882.010,0.268
1882.012,0.408
1882.015,0.606
1882.018,0.735
1882.021,0.699
1882.023,0.661
1882.026,0.585
1882.029,0.498
1882.031,0.317
1882.034,0.237
1882.037,0.398
1882.040,0.474
1882.042,0.204
1882.045,0.123
1882.048,0.226
1882.051,0.315
1882.053,0.460
1882.056,0.384
1882.059,-0.041
1882.062,-0.069
1882.064,0.182
1882.067,0.389
1882.070,0.276
1882.073,0.225
1882.075,0.073
1882.078,0.114
1882.081,0.180
1882.084,-0.044
1882.086,-0.071
1882.089,0.115
1882.092,0.118
1882.094,0.207
1882.097,0.258
1882.100,0.078
1882.103,0.082
1882.105,-0.064
1882.108,-0.175
1882.111,0.054
1882.114,0.214
1882.116,0.281
1882.119,0.356
1882.122,0.328
1882.125,0.243
1882.127,-0.157
1882.130,-0.353
1882.133,-0.439
1882.136,-0.278
1882.138,-0.152
1882.141,-0.062
1882.144,-0.218
1882.147,-0.137
1882.149,0.134
1882.152,0.143
1882.155,0.261
1882.158,0.383
1882.160,0.298
1882.163,0.326
1882.166,0.241
1882.168,0.039
1882.171,-0.028
1882.174,-0.234
1882.177,-0.305
1882.179,-0.338
1882.182,-0.308
1882.185,-0.228
1882.188,-0.233
1882.190,0.144
1882.193,0.341
1882.196,0.136
1882.199,0.051
1882.201,0.037
1882.204,-0.067
1882.207,-0.134
1882.210,-0.332
1882.212,-0.608
1882.215,-0.796
1882.218,-0.854
1882.221,-0.672
1882.223,-0.600
1882.226,-0.419
1882.229,-0.433
